Customer_ID,First_Name,Last_Name,Gender,Age,Date_of_Birth,City,State,Favorite_Team,Occupation,Annual_Income,Loyalty_Tier,Email,Phone,Registration_Date
C00164,Parth,Rana,Male,34,1992-05-06,Chennai,Tamil Nadu,PBKS,Marketing Executive,654955,Bronze,parth.rana445@yahoo.com,8393199427,2024-05-14
C00165,Robert,Brahmbhatt,Male,22,2004-03-04,Delhi,Delhi,RR,Data Analyst,893417,Gold,robert.brahmbhatt790@yahoo.com,9501801412,2025-12-19
C00166,Yagnesh,Parikh,Male,35,1991-05-14,Chennai,Tamil Nadu,RR,Government Employee,1053050,Silver,yagnesh.parikh429@outlook.com,9562746789,2025-01-01
C00167,Sanya,Bhargava,Female,25,2001-09-16,Hyderabad,Telangana,RR,Freelancer,943326,Bronze,sanya.bhargava688@gmail.com,9986105712,2024-08-24
C00168,Bachittar,Jain,Male,53,1973-08-02,Chennai,Tamil Nadu,PBKS,Data Analyst,804681,Bronze,bachittar.jain437@yahoo.com,9070861346,2026-01-20
C00169,Mitesh,Shankar,Male,37,1989-02-13,Ahmedabad,Gujarat,LSG,Government Employee,804452,Silver,mitesh.shankar820@hotmail.com,6671609145,2025-08-05
C00170,Manya,Aggarwal,Female,21,2005-06-20,Bengaluru,Karnataka,GT,Doctor,2826182,Gold,manya.aggarwal909@gmail.com,6406085772,2025-11-16
C00171,Anvi,Kulkarni,Female,34,1992-02-14,Hyderabad,Telangana,KKR,Lawyer,911750,Gold,anvi.kulkarni12@gmail.com,8544173325,2025-07-17
C00172,Balveer,Shah,Male,28,1998-02-15,Jaipur,Rajasthan,PBKS,Police Officer,442295,Gold,balveer.shah324@hotmail.com,9970405879,2025-10-14
C00173,Kevin,Jha,Male,28,1998-11-22,Jaipur,Rajasthan,LSG,Banker,613823,Gold,kevin.jha340@hotmail.com,6734060367,2025-07-14
C00174,Gabriel,Bhattacharyya,Male,35,1991-03-16,Mumbai,Maharashtra,PBKS,Nurse,356078,Bronze,gabriel.bhattacharyya193@outlook.com,9934771498,2025-08-25
C00175,Bakhshi,Rege,Male,59,1967-11-19,Lucknow,Uttar Pradesh,CSK,Freelancer,259096,Silver,bakhshi.rege567@gmail.com,6845915713,2025-09-06
C00176,Ekavir,Dubey,Male,31,1995-07-20,Hyderabad,Telangana,MI,Sales Executive,608463,Bronze,ekavir.dubey142@outlook.com,6685853752,2024-08-02
C00177,Lucky,Som,Male,30,1996-11-05,Mumbai,Maharashtra,KKR,Sales Executive,421011,Silver,lucky.som597@hotmail.com,6685840130,2024-02-27
C00178,Tanish,Badal,Male,37,1989-05-22,Kolkata,West Bengal,MI,Data Analyst,809477,Bronze,tanish.badal368@gmail.com,6187875277,2024-10-21
C00179,Damyanti,Savant,Female,21,2005-07-14,Delhi,Delhi,LSG,Data Analyst,513595,Silver,damyanti.savant636@outlook.com,6897675679,2024-10-28
C00180,Benjamin,Wali,Male,47,1979-03-06,Lucknow,Uttar Pradesh,CSK,Data Analyst,949323,Bronze,benjamin.wali134@yahoo.com,8523711309,2025-09-22
C00181,Darika,Rai,Female,34,1992-09-12,Chennai,Tamil Nadu,DC,Sales Executive,850916,Bronze,darika.rai534@outlook.com,9715438632,2026-02-09
C00182,Bakhshi,Prakash,Male,33,1993-11-01,Chennai,Tamil Nadu,RR,Police Officer,602023,Gold,bakhshi.prakash982@outlook.com,9639935298,2025-01-18
C00183,Henry,Dugal,Male,32,1994-01-10,Hyderabad,Telangana,RCB,Data Scientist,901235,Bronze,henry.dugal642@gmail.com,9262682887,2025-03-21
C00184,Finn,Das,Male,49,1977-01-15,Delhi,Delhi,CSK,Data Scientist,813808,Bronze,finn.das572@yahoo.com,9522364065,2025-10-18
C00185,Ladli,Varughese,Female,23,2003-10-02,Chennai,Tamil Nadu,RCB,Graphic Designer,411291,Bronze,ladli.varughese622@yahoo.com,9293801277,2025-07-12
C00186,Shivansh,Mann,Male,39,1987-11-26,Delhi,Delhi,LSG,Software Engineer,1760824,Gold,shivansh.mann127@outlook.com,9055937934,2025-10-23
C00187,Urmi,Patil,Female,19,2007-04-20,Kolkata,West Bengal,MI,Teacher,894849,Gold,urmi.patil661@hotmail.com,9200743161,2025-09-26
C00188,Wridesh,Sarma,Male,21,2005-08-11,Mohali,Punjab,RR,Mechanical Engineer,659797,Silver,wridesh.sarma828@yahoo.com,7913776236,2024-12-05
C00189,Devika,Palan,Female,30,1996-05-16,Lucknow,Uttar Pradesh,CSK,Entrepreneur,1187645,Gold,devika.palan913@outlook.com,8280005054,2025-08-27
C00190,Qasim,Parmer,Male,20,2006-09-18,Jaipur,Rajasthan,RR,Doctor,2334354,Bronze,qasim.parmer138@yahoo.com,6503029967,2024-05-23
C00191,Gaurang,Srivastava,Male,22,2004-11-28,Mumbai,Maharashtra,DC,Freelancer,1002448,Bronze,gaurang.srivastava238@hotmail.com,9226573980,2025-10-26
C00192,Frederick,Brahmbhatt,Male,43,1983-11-27,Kolkata,West Bengal,PBKS,Government Employee,1006739,Silver,frederick.brahmbhatt386@outlook.com,6368539538,2025-05-13
C00193,Amaira,Shukla,Female,45,1981-09-05,Jaipur,Rajasthan,MI,Data Scientist,1779071,Silver,amaira.shukla154@outlook.com,8168643164,2025-08-27
C00194,Kai,Varghese,Male,35,1991-04-02,Mumbai,Maharashtra,SRH,Teacher,441268,Silver,kai.varghese913@gmail.com,8021955076,2024-10-17
C00195,Kala,Dhaliwal,Female,22,2004-08-28,Jaipur,Rajasthan,MI,Nurse,615012,Bronze,kala.dhaliwal639@outlook.com,7169503105,2025-05-31
C00196,Dalaja,Bir,Female,44,1982-02-06,Jaipur,Rajasthan,GT,Entrepreneur,827462,Gold,dalaja.bir96@gmail.com,6695096448,2025-12-15
C00197,Timothy,Sharma,Male,24,2002-08-26,Ahmedabad,Gujarat,RCB,Mechanical Engineer,602463,Bronze,timothy.sharma489@yahoo.com,8905520705,2025-06-16
C00198,Jason,Jayaraman,Male,40,1986-07-12,Chennai,Tamil Nadu,MI,Mechanical Engineer,765953,Bronze,jason.jayaraman579@hotmail.com,7693255154,2024-11-10
C00199,Vivaan,Issac,Male,41,1985-12-05,Chennai,Tamil Nadu,DC,Police Officer,519654,Bronze,vivaan.issac805@hotmail.com,7866036884,2025-09-06
C00200,Robert,Shukla,Male,19,2007-06-03,Mohali,Punjab,CSK,Lawyer,1440213,Silver,robert.shukla729@yahoo.com,9986426820,2025-09-05
C00201,Matthew,Gara,Male,44,1982-03-22,Bengaluru,Karnataka,RCB,Software Engineer,930185,Bronze,matthew.gara799@yahoo.com,6335570028,2025-08-19
C00202,Oliver,Khanna,Male,53,1973-04-20,Hyderabad,Telangana,KKR,Lawyer,1805666,Bronze,oliver.khanna417@outlook.com,9553152572,2025-03-29
C00203,Madhavi,Wali,Female,28,1998-06-25,Jaipur,Rajasthan,RR,Mechanical Engineer,1403896,Bronze,madhavi.wali265@gmail.com,9372784357,2024-09-26
C00204,Ronith,Dhawan,Male,23,2003-12-27,Delhi,Delhi,CSK,Teacher,799704,Bronze,ronith.dhawan916@outlook.com,7179172222,2024-09-12
C00205,Pavani,Bhalla,Female,26,2000-02-03,Jaipur,Rajasthan,SRH,Civil Engineer,544316,Gold,pavani.bhalla636@yahoo.com,7498849922,2025-08-13
C00206,Frado,Wadhwa,Male,31,1995-08-18,Bengaluru,Karnataka,KKR,Lawyer,2404389,Silver,frado.wadhwa469@outlook.com,9646025362,2025-07-15
C00207,Ranveer,Lall,Male,34,1992-06-12,Mumbai,Maharashtra,KKR,Business Owner,4115606,Silver,ranveer.lall374@yahoo.com,6211520224,2025-01-25
C00208,Oliver,Datta,Male,37,1989-08-26,Bengaluru,Karnataka,MI,Freelancer,532007,Platinum,oliver.datta805@yahoo.com,6355360846,2025-04-05
C00209,Barkha,De,Female,30,1996-09-18,Kolkata,West Bengal,RCB,Nurse,363563,Bronze,barkha.de591@outlook.com,8923574064,2024-05-28
C00210,Gayathri,Dewan,Female,40,1986-07-21,Mohali,Punjab,SRH,Data Scientist,865909,Bronze,gayathri.dewan322@outlook.com,7676387975,2025-04-06
C00211,Veer,Babu,Male,18,2008-03-24,Hyderabad,Telangana,RR,Data Scientist,1141600,Bronze,veer.babu98@gmail.com,9940759160,2025-02-03
C00212,Fiyaz,Dube,Male,20,2006-08-21,Mumbai,Maharashtra,CSK,Teacher,329959,Bronze,fiyaz.dube882@yahoo.com,7848951955,2025-04-12
C00213,Rayaan,Buch,Male,44,1982-07-17,Lucknow,Uttar Pradesh,RCB,Banker,1510096,Silver,rayaan.buch453@gmail.com,7323088340,2025-05-18
C00214,Yochana,Kara,Female,25,2001-07-26,Kolkata,West Bengal,SRH,Software Engineer,1749684,Bronze,yochana.kara904@hotmail.com,6317332427,2025-09-19
C00215,Harinakshi,Venkataraman,Female,39,1987-11-24,Lucknow,Uttar Pradesh,PBKS,Nurse,398566,Gold,harinakshi.venkataraman140@outlook.com,7144743190,2024-04-14
C00216,Yatan,Joshi,Male,21,2005-12-01,Hyderabad,Telangana,CSK,Software Engineer,1635111,Bronze,yatan.joshi320@hotmail.com,6947389070,2025-04-26
C00217,Faqid,Verma,Male,53,1973-07-27,Bengaluru,Karnataka,CSK,Chartered Accountant,1506979,Silver,faqid.verma254@hotmail.com,9170623991,2026-01-15
C00218,Hritik,Dara,Male,48,1978-05-16,Kolkata,West Bengal,MI,Data Analyst,1199080,Bronze,hritik.dara242@gmail.com,6312170074,2025-09-02
C00219,Tarak,Chakrabarti,Male,38,1988-03-16,Chennai,Tamil Nadu,RR,Sales Executive,362969,Bronze,tarak.chakrabarti719@outlook.com,9129778416,2025-01-01
C00220,Yamini,Samra,Female,25,2001-08-23,Jaipur,Rajasthan,SRH,Civil Engineer,1230897,Bronze,yamini.samra557@outlook.com,7348581548,2025-07-08
C00221,Nathan,Barad,Male,23,2003-09-13,Mumbai,Maharashtra,GT,Entrepreneur,3554084,Silver,nathan.barad329@outlook.com,9653545636,2024-04-23
C00222,Farhan,Soman,Male,35,1991-03-06,Bengaluru,Karnataka,MI,Freelancer,651849,Bronze,farhan.soman674@hotmail.com,6572360924,2024-03-22
C00223,Falan,Walla,Male,40,1986-09-24,Ahmedabad,Gujarat,PBKS,Data Analyst,1146901,Bronze,falan.walla752@gmail.com,9802512316,2025-08-06
C00224,Hardik,Raman,Male,23,2003-09-14,Chennai,Tamil Nadu,DC,Mechanical Engineer,875351,Silver,hardik.raman905@hotmail.com,9114319433,2024-11-28
C00225,Neelima,Tripathi,Female,31,1995-12-11,Mohali,Punjab,MI,Civil Engineer,724319,Bronze,neelima.tripathi369@yahoo.com,6437955933,2024-08-15
C00226,Rudra,Kapur,Male,29,1997-09-17,Lucknow,Uttar Pradesh,SRH,Mechanical Engineer,662230,Bronze,rudra.kapur365@hotmail.com,8135280397,2026-01-10
C00227,Zayan,Kibe,Male,32,1994-12-23,Mohali,Punjab,PBKS,Student,157492,Bronze,zayan.kibe81@hotmail.com,9938491778,2024-01-12
C00228,Samar,Kunda,Male,35,1991-05-17,Bengaluru,Karnataka,RCB,Mechanical Engineer,656846,Bronze,samar.kunda157@outlook.com,9699750471,2024-12-10
C00229,Gavin,Oza,Male,25,2001-09-13,Kolkata,West Bengal,CSK,Graphic Designer,755596,Silver,gavin.oza781@outlook.com,8413559522,2025-03-16
C00230,Jason,Pai,Male,47,1979-02-22,Ahmedabad,Gujarat,KKR,Banker,899485,Bronze,jason.pai789@gmail.com,7138864926,2024-06-08
C00231,Panini,Chakraborty,Female,48,1978-12-02,Hyderabad,Telangana,LSG,Doctor,2006638,Bronze,panini.chakraborty313@gmail.com,6437257569,2025-12-12
C00232,Vamakshi,Mohanty,Female,22,2004-11-17,Bengaluru,Karnataka,MI,Data Analyst,797809,Bronze,vamakshi.mohanty55@yahoo.com,6603286808,2025-10-26
C00233,Lakshit,Devi,Male,48,1978-06-16,Mohali,Punjab,KKR,Teacher,508535,Silver,lakshit.devi575@hotmail.com,9093470633,2025-05-28
C00234,Shaurya,Bahri,Male,20,2006-07-27,Bengaluru,Karnataka,LSG,Government Employee,636540,Bronze,shaurya.bahri673@hotmail.com,8039662219,2025-09-11
C00235,Faris,Karan,Male,28,1998-11-05,Mohali,Punjab,SRH,Business Owner,1758547,Bronze,faris.karan441@outlook.com,8651057181,2024-01-31
C00236,Jasmit,Krishna,Female,58,1968-07-10,Jaipur,Rajasthan,DC,Government Employee,559338,Silver,jasmit.krishna135@gmail.com,8096665200,2026-03-09
C00237,Jack,Srinivasan,Male,34,1992-08-23,Delhi,Delhi,MI,Lawyer,1630636,Bronze,jack.srinivasan198@outlook.com,8070247970,2025-03-25
C00238,Yauvani,Chada,Female,30,1996-08-08,Ahmedabad,Gujarat,RCB,Data Analyst,1137460,Silver,yauvani.chada738@hotmail.com,7395567014,2024-02-13
C00239,Riya,Prakash,Female,22,2004-07-24,Bengaluru,Karnataka,SRH,Graphic Designer,351690,Bronze,riya.prakash408@hotmail.com,7721296946,2024-04-02
C00240,Madhavi,Ray,Female,24,2002-10-23,Lucknow,Uttar Pradesh,CSK,Nurse,469586,Bronze,madhavi.ray465@outlook.com,8803671707,2025-10-11
C00241,Akshay,Barad,Male,31,1995-12-26,Lucknow,Uttar Pradesh,SRH,Teacher,697073,Silver,akshay.barad787@gmail.com,8956181743,2026-02-26
C00242,Ojasvi,Deol,Female,27,1999-02-05,Hyderabad,Telangana,CSK,Government Employee,412800,Bronze,ojasvi.deol557@hotmail.com,9642644608,2024-10-11
C00243,Indrajit,Chad,Male,28,1998-01-06,Mumbai,Maharashtra,CSK,Banker,577009,Bronze,indrajit.chad684@gmail.com,7301912665,2025-07-29
C00244,Zayyan,Dasgupta,Male,34,1992-06-02,Chennai,Tamil Nadu,DC,Sales Executive,686473,Gold,zayyan.dasgupta777@gmail.com,6804183422,2024-02-29
C00245,Samaksh,Radhakrishnan,Male,43,1983-02-16,Mohali,Punjab,LSG,Marketing Executive,797798,Silver,samaksh.radhakrishnan266@yahoo.com,7964748822,2024-07-17
C00246,Tanveer,Nagar,Male,23,2003-02-24,Hyderabad,Telangana,DC,Nurse,517076,Bronze,tanveer.nagar574@yahoo.com,8022735306,2024-12-15
C00247,Udant,Sant,Male,25,2001-03-07,Delhi,Delhi,PBKS,Freelancer,1245099,Silver,udant.sant494@outlook.com,8685374782,2026-01-12
C00248,Amruta,Thaker,Female,25,2001-04-19,Delhi,Delhi,DC,Banker,638858,Platinum,amruta.thaker861@yahoo.com,9335161173,2024-11-18
C00249,Bhavna,Sama,Female,26,2000-08-08,Delhi,Delhi,KKR,Marketing Executive,576639,Silver,bhavna.sama115@outlook.com,7779404519,2026-01-20
C00250,Bina,Kala,Female,30,1996-03-25,Chennai,Tamil Nadu,PBKS,Graphic Designer,439164,Bronze,bina.kala471@gmail.com,6750965040,2025-06-17
C00251,Vanya,Loyal,Female,35,1991-10-25,Kolkata,West Bengal,SRH,Business Owner,3291739,Bronze,vanya.loyal284@yahoo.com,7762119515,2025-07-16
C00252,Tejas,Thaker,Male,23,2003-05-19,Hyderabad,Telangana,MI,Marketing Executive,993052,Gold,tejas.thaker52@hotmail.com,8090303786,2025-12-07
C00253,Pavani,Golla,Female,39,1987-06-27,Hyderabad,Telangana,RR,Civil Engineer,582361,Platinum,pavani.golla582@hotmail.com,8086036749,2024-05-27
C00254,Eshana,Gokhale,Female,40,1986-07-06,Delhi,Delhi,DC,Sales Executive,775301,Bronze,eshana.gokhale487@gmail.com,9341761187,2024-11-29
C00255,Ethan,Rai,Male,20,2006-09-15,Ahmedabad,Gujarat,SRH,Chartered Accountant,2002068,Bronze,ethan.rai998@outlook.com,6338574752,2025-11-09
C00256,Jalsa,Prashad,Female,44,1982-08-04,Mohali,Punjab,SRH,Sales Executive,882051,Bronze,jalsa.prashad181@hotmail.com,7901873460,2024-05-22
C00257,Zarna,Sur,Female,45,1981-03-22,Mumbai,Maharashtra,KKR,Marketing Executive,758926,Silver,zarna.sur201@hotmail.com,8635939493,2024-04-01
C00258,Falan,Karpe,Male,43,1983-07-28,Mumbai,Maharashtra,PBKS,Data Analyst,887158,Gold,falan.karpe1@gmail.com,7120456744,2024-08-04
C00259,Xiti,Zachariah,Female,28,1998-09-13,Delhi,Delhi,PBKS,Doctor,2009934,Platinum,xiti.zachariah138@outlook.com,9007449064,2025-04-11
C00260,Vrinda,Krishnamurthy,Female,41,1985-10-06,Jaipur,Rajasthan,KKR,Civil Engineer,1359907,Bronze,vrinda.krishnamurthy232@yahoo.com,8404772950,2024-02-08
C00261,Azaan,Prabhu,Male,36,1990-10-16,Chennai,Tamil Nadu,MI,Graphic Designer,592993,Bronze,azaan.prabhu536@gmail.com,9266665569,2025-07-01
C00262,Dayita,Tella,Female,33,1993-08-19,Delhi,Delhi,KKR,Marketing Executive,653257,Bronze,dayita.tella745@yahoo.com,7041098620,2025-06-01
C00263,Mohammed,Jaggi,Male,39,1987-03-20,Kolkata,West Bengal,MI,Government Employee,414892,Silver,mohammed.jaggi932@outlook.com,8631721509,2024-05-28
C00264,Abeer,Ratti,Male,42,1984-07-25,Ahmedabad,Gujarat,MI,Police Officer,525409,Bronze,abeer.ratti56@yahoo.com,7711337753,2025-12-23
C00265,Abdul,Vig,Male,33,1993-07-01,Kolkata,West Bengal,GT,Police Officer,750560,Silver,abdul.vig100@gmail.com,7949832063,2026-03-02
C00266,Vedika,Date,Female,23,2003-10-25,Hyderabad,Telangana,KKR,Teacher,628487,Silver,vedika.date852@gmail.com,9001422100,2025-08-31
C00267,Geetika,Dora,Female,44,1982-11-04,Chennai,Tamil Nadu,CSK,Entrepreneur,1589741,Bronze,geetika.dora918@outlook.com,9624969249,2026-02-27
C00268,Oeshi,Uppal,Female,26,2000-05-25,Bengaluru,Karnataka,RCB,Sales Executive,362976,Bronze,oeshi.uppal183@yahoo.com,6092361546,2024-04-18
C00269,Yashvi,Sood,Female,36,1990-01-03,Chennai,Tamil Nadu,SRH,Government Employee,867541,Bronze,yashvi.sood153@hotmail.com,9962795594,2025-03-22
C00270,Wyatt,Purohit,Male,36,1990-09-08,Bengaluru,Karnataka,RCB,Freelancer,504182,Silver,wyatt.purohit342@yahoo.com,7469059047,2025-10-25
C00271,Nakul,Dani,Male,31,1995-11-07,Kolkata,West Bengal,RR,Student,188356,Bronze,nakul.dani753@hotmail.com,8117540535,2025-04-05
C00272,Riya,Chakrabarti,Female,20,2006-01-11,Bengaluru,Karnataka,RCB,Business Owner,4988245,Bronze,riya.chakrabarti759@outlook.com,8901649071,2024-06-25
C00273,Ikbal,Vyas,Male,48,1978-08-20,Mumbai,Maharashtra,PBKS,Data Scientist,922992,Bronze,ikbal.vyas65@outlook.com,8489639518,2026-03-23
C00274,Quincy,Ganesan,Male,19,2007-06-03,Chennai,Tamil Nadu,MI,Nurse,388107,Silver,quincy.ganesan450@outlook.com,8900867040,2024-07-02
C00275,Triya,Dass,Female,44,1982-05-14,Jaipur,Rajasthan,RR,Business Owner,1800307,Silver,triya.dass422@hotmail.com,8960149673,2024-01-05
C00276,Abeer,Kanda,Male,22,2004-02-20,Delhi,Delhi,GT,Civil Engineer,1032195,Bronze,abeer.kanda284@outlook.com,9176941606,2024-10-18
C00277,Onveer,Char,Male,34,1992-08-02,Chennai,Tamil Nadu,DC,Civil Engineer,684431,Bronze,onveer.char497@gmail.com,9024547821,2024-08-21
C00278,Oscar,Deep,Male,38,1988-07-08,Chennai,Tamil Nadu,KKR,Freelancer,363957,Gold,oscar.deep222@outlook.com,6134132305,2024-10-14
C00279,Wridesh,Agarwal,Male,59,1967-07-06,Delhi,Delhi,MI,Marketing Executive,982958,Bronze,wridesh.agarwal592@outlook.com,8084958277,2024-09-09
C00280,Simon,Ravel,Male,28,1998-10-05,Mohali,Punjab,GT,Nurse,323186,Bronze,simon.ravel752@hotmail.com,9438604076,2025-02-20
C00281,Hemal,Bahl,Female,20,2006-04-21,Chennai,Tamil Nadu,CSK,Marketing Executive,519662,Silver,hemal.bahl466@gmail.com,6784734680,2025-12-08
C00282,Kevin,Wable,Male,21,2005-05-23,Mohali,Punjab,SRH,Business Owner,1279133,Silver,kevin.wable754@yahoo.com,9593034036,2025-12-22
C00283,Jonathan,Bava,Male,38,1988-03-11,Hyderabad,Telangana,KKR,Freelancer,1466598,Gold,jonathan.bava772@outlook.com,8385403458,2025-04-26
C00284,Yahvi,Yohannan,Female,43,1983-05-15,Mohali,Punjab,RCB,Data Scientist,1095006,Gold,yahvi.yohannan90@hotmail.com,9319011112,2025-10-04
C00285,Abhimanyu,Balasubramanian,Male,33,1993-03-16,Delhi,Delhi,KKR,Software Engineer,1211355,Bronze,abhimanyu.balasubramanian893@gmail.com,8853567465,2025-07-15
C00286,Ronith,Buch,Male,27,1999-05-06,Kolkata,West Bengal,MI,Banker,1104286,Silver,ronith.buch152@gmail.com,7296151179,2026-03-24
C00287,Darsh,Sarna,Male,18,2008-06-19,Mumbai,Maharashtra,KKR,Banker,886917,Bronze,darsh.sarna682@gmail.com,7914951097,2025-04-14
C00288,Ekani,Venkatesh,Female,23,2003-09-17,Delhi,Delhi,RR,Marketing Executive,846931,Gold,ekani.venkatesh819@outlook.com,6314061062,2024-12-31
C00289,Balhaar,Bhakta,Male,23,2003-04-19,Lucknow,Uttar Pradesh,MI,Government Employee,605222,Bronze,balhaar.bhakta694@hotmail.com,9934650637,2025-03-13
C00290,Gaurang,Golla,Male,29,1997-06-12,Kolkata,West Bengal,LSG,Civil Engineer,591853,Bronze,gaurang.golla760@hotmail.com,6828948150,2024-07-31
C00291,Nachiket,Devan,Male,55,1971-02-19,Ahmedabad,Gujarat,CSK,Nurse,634918,Gold,nachiket.devan180@hotmail.com,6771135088,2024-11-07
C00292,Mohammed,Thakur,Male,38,1988-01-26,Bengaluru,Karnataka,MI,Marketing Executive,845495,Bronze,mohammed.thakur428@yahoo.com,8462129075,2025-08-02
C00293,Mohammed,Dewan,Male,32,1994-12-27,Chennai,Tamil Nadu,RCB,Mechanical Engineer,518397,Gold,mohammed.dewan596@outlook.com,9146303690,2024-10-25
C00294,Qabil,Sibal,Male,51,1975-11-06,Chennai,Tamil Nadu,SRH,Teacher,870123,Bronze,qabil.sibal847@yahoo.com,7263531127,2025-02-25
C00295,Darsh,Venkataraman,Male,48,1978-04-05,Lucknow,Uttar Pradesh,MI,Business Owner,1556022,Bronze,darsh.venkataraman120@gmail.com,8943388573,2025-12-27
C00296,Samar,Mohanty,Male,36,1990-04-05,Mumbai,Maharashtra,RR,Marketing Executive,481432,Bronze,samar.mohanty436@gmail.com,9077017501,2024-09-16
C00297,Onkar,Rajan,Male,25,2001-02-26,Chennai,Tamil Nadu,GT,Business Owner,2277926,Bronze,onkar.rajan30@yahoo.com,9172538765,2024-03-10
C00298,Advik,Kale,Male,25,2001-09-07,Hyderabad,Telangana,LSG,Teacher,863217,Bronze,advik.kale947@gmail.com,8984616189,2025-03-10
C00299,Devansh,Kamdar,Male,18,2008-06-04,Jaipur,Rajasthan,CSK,Doctor,2879603,Silver,devansh.kamdar571@yahoo.com,9043476824,2025-03-14
C00300,Simon,Sampath,Male,24,2002-08-22,Delhi,Delhi,MI,Freelancer,470561,Bronze,simon.sampath123@gmail.com,8369781312,2025-02-17
C00301,Fiyaz,Basu,Male,42,1984-05-25,Mohali,Punjab,SRH,Lawyer,1346790,Bronze,fiyaz.basu497@hotmail.com,7141429078,2025-05-25
C00302,Yadavi,Rege,Female,57,1969-10-22,Delhi,Delhi,MI,Entrepreneur,1308105,Silver,yadavi.rege812@hotmail.com,6264238590,2025-03-16
C00303,Omisha,Gade,Female,21,2005-06-28,Ahmedabad,Gujarat,KKR,Data Analyst,534455,Bronze,omisha.gade906@yahoo.com,8417416665,2025-05-02
C00304,Praneel,Gulati,Male,18,2008-07-09,Jaipur,Rajasthan,SRH,Lawyer,1893816,Silver,praneel.gulati329@yahoo.com,9008370830,2024-12-19
C00305,Ladli,Raju,Female,25,2001-11-08,Hyderabad,Telangana,MI,Marketing Executive,971314,Bronze,ladli.raju890@gmail.com,7115064540,2025-04-25
C00306,Chandran,De,Male,57,1969-10-13,Delhi,Delhi,SRH,Freelancer,459834,Silver,chandran.de345@outlook.com,6573634487,2025-07-02
C00307,Lucky,Andra,Male,29,1997-10-13,Hyderabad,Telangana,SRH,Data Scientist,1912559,Bronze,lucky.andra280@yahoo.com,9554308526,2024-11-16
C00308,Joshua,Majumdar,Male,34,1992-09-15,Lucknow,Uttar Pradesh,MI,Software Engineer,1682600,Gold,joshua.majumdar219@hotmail.com,6268899702,2025-04-18
C00309,Guneet,Warrior,Male,23,2003-05-28,Ahmedabad,Gujarat,RCB,Data Scientist,2029442,Bronze,guneet.warrior274@hotmail.com,7626411284,2025-07-27
C00310,Garima,Kaur,Female,25,2001-04-06,Kolkata,West Bengal,CSK,Government Employee,691265,Silver,garima.kaur660@outlook.com,9940806894,2025-01-07
C00311,Gaurangi,Agrawal,Female,57,1969-12-27,Mumbai,Maharashtra,MI,Mechanical Engineer,1270158,Silver,gaurangi.agrawal535@gmail.com,7405738787,2025-03-09
C00312,Nachiket,Gala,Male,19,2007-05-15,Ahmedabad,Gujarat,MI,Mechanical Engineer,558642,Bronze,nachiket.gala717@yahoo.com,9346989378,2024-01-22
C00313,Chatresh,Ravi,Male,46,1980-12-22,Bengaluru,Karnataka,RR,Chartered Accountant,1230543,Silver,chatresh.ravi655@yahoo.com,7965240999,2024-11-04
C00314,Dhruv,Dave,Male,38,1988-05-07,Mumbai,Maharashtra,GT,Sales Executive,726024,Silver,dhruv.dave888@yahoo.com,9894487888,2025-12-16
C00315,Ekansh,Barad,Male,21,2005-10-24,Lucknow,Uttar Pradesh,DC,Police Officer,378679,Silver,ekansh.barad646@outlook.com,6714630159,2025-10-26
C00316,Siya,Oza,Female,41,1985-06-15,Jaipur,Rajasthan,GT,Doctor,1893370,Bronze,siya.oza819@yahoo.com,7141898299,2025-10-24
C00317,Champak,Bandi,Male,18,2008-08-07,Kolkata,West Bengal,RR,Teacher,352201,Bronze,champak.bandi615@hotmail.com,7191505798,2025-05-21
C00318,Hritik,Wason,Male,38,1988-05-10,Jaipur,Rajasthan,RCB,Nurse,408321,Silver,hritik.wason745@yahoo.com,8441226936,2025-04-14
C00319,Fariq,Nagy,Male,30,1996-12-13,Hyderabad,Telangana,RR,Nurse,685930,Silver,fariq.nagy98@gmail.com,9094366878,2024-01-06
C00320,Gunbir,Nayar,Male,39,1987-07-22,Delhi,Delhi,CSK,Civil Engineer,543122,Silver,gunbir.nayar174@yahoo.com,6981351101,2024-10-14
C00321,Suhani,Sarin,Female,54,1972-05-20,Kolkata,West Bengal,KKR,Nurse,386499,Bronze,suhani.sarin783@hotmail.com,8596410141,2025-04-23
C00322,Azaan,Dayal,Male,60,1966-01-15,Delhi,Delhi,LSG,Civil Engineer,1008768,Bronze,azaan.dayal867@gmail.com,8108115285,2025-08-20
C00323,Kala,Dayal,Female,24,2002-10-06,Ahmedabad,Gujarat,GT,Chartered Accountant,2311144,Bronze,kala.dayal909@gmail.com,7066359810,2025-12-25
